Value0_mean,Value1_mean,Value2_mean,l2_norm_mean,Value0_rms,Value1_rms,Value2_rms,l2_norm_rms,Value0_max,Value1_max,Value2_max,l2_norm_max,Value0_std,Value1_std,Value2_std,l2_norm_std,Value0_min,Value1_min,Value2_min,l2_norm_min,Value0_kurt,Value1_kurt,Value2_kurt,l2_norm_kurt,Value0_skew,Value1_skew,Value2_skew,l2_norm_skew,Value0_energy,Value1_energy,Value2_energy,l2_norm_energy,Value0_median,Value1_median,Value2_median,l2_norm_median,Value0_negtiveCount,Value1_negtiveCount,Value2_negtiveCount,l2_norm_negtiveCount,Value0_positaveCount,Value1_positaveCount,Value2_positaveCount,l2_norm_positaveCount,Value0_avgAbsoluteDiff,Value1_avgAbsoluteDiff,Value2_avgAbsoluteDiff,l2_norm_avgAbsoluteDiff,Value0_meadianAbsDiff,Value1_meadianAbsDiff,Value2_meadianAbsDiff,l2_norm_meadianAbsDiff,Value0_ValuesAboveMean,Value1_ValuesAboveMean,Value2_ValuesAboveMean,l2_norm_ValuesAboveMean,Value0_numberPeaks,Value1_numberPeaks,Value2_numberPeaks,l2_norm_numberPeaks,Class
-0.001563356,0.000259788,-0.003172035,0.159886389,0.062343154,0.039345024,0.170006771,0.185302461,0.401095468,0.114824494,0.356145612,0.50688451,0.062323549,0.039344167,0.169977176,0.093666134,-0.150904532,-0.101175506,-0.431854388,0.013685663,9.473430254,-0.147626434,-0.552123889,0.565679347,1.619877372,-0.318367192,-0.336189714,0.878984146,0.660733706,0.263165261,4.913391354,5.837290321,-0.002904532,-0.001175506,0.018145612,0.143550905,87,90,77,0,83,80,93,170,0.044902145,0.031355017,0.139912249,0.07546377,0.04,0.028,0.114,0.062325792,83,80,93,72,38,30,37,40,1
-0.003022179,-0.002422565,-0.025030858,0.216327467,0.081821555,0.04495104,0.226132772,0.244645444,0.209095468,0.090824494,0.360145612,0.645167485,0.081765722,0.044885713,0.224743157,0.114253316,-0.294904532,-0.109175506,-0.631854388,0.023751108,1.348514013,-0.662911429,-0.796212239,0.903717183,-0.674314601,-0.239341413,-0.312217751,0.779925005,1.138110354,0.343501323,8.693125163,10.17473684,0.005095468,-0.001175506,-0.007854388,0.215921308,79,93,86,0,91,77,84,170,0.060700346,0.036358478,0.192525952,0.089832605,0.044,0.034,0.19,0.078607902,98,95,89,83,41,35,37,42,1
0.001942527,4.80E-05,0.011298554,0.141932626,0.051142678,0.0297853,0.15157114,0.162716158,0.153095468,0.074824494,0.440145612,0.440874588,0.051105774,0.029785261,0.15114944,0.079571839,-0.142904532,-0.101175506,-0.355854388,0.015337897,0.073914959,0.391388461,-0.242168477,1.120148957,0.030248769,-0.278569383,0.026025258,0.999280026,0.444647503,0.150817898,3.905547767,4.501013168,0.005095468,-0.001175506,0.024145612,0.130586675,81,88,78,0,89,82,92,170,0.040101315,0.023243183,0.12364346,0.062088851,0.032,0.02,0.11,0.048063314,89,82,87,76,45,43,27,39,1
0.003777821,0.003106847,0.044075024,0.261334753,0.079216868,0.046111589,0.282041158,0.296561638,0.169095468,0.222824494,0.584145612,0.585720471,0.079126736,0.046006806,0.278576034,0.140188987,-0.278904532,-0.113175506,-0.523854388,0.01720183,0.262637189,2.067208434,-0.842236622,-0.877321059,-0.593870778,0.315288104,-0.259874514,0.374057873,1.066803075,0.361467371,13.52302647,14.95129692,0.011095468,0.006824494,0.086145612,0.245174443,77,83,66,0,93,87,104,170,0.06228872,0.036087474,0.23222173,0.118607915,0.05,0.032,0.186,0.115027004,93,87,97,77,44,38,37,43,1
-0.009775121,-0.008963742,-0.051524976,0.590810941,0.226956062,0.192076021,0.729934878,0.788166974,0.761095468,0.782824494,2.040145612,3.66373278,0.226745454,0.191866749,0.728114073,0.521679605,-0.866904532,-1.025175506,-3.567854388,0.075455207,2.512727566,7.201615629,5.468422859,12.74119169,-0.660777175,-0.687828196,-1.291218354,3.032915985,8.75653916,6.271843649,90.57683749,105.6052203,0.009095468,-0.013175506,-0.015854388,0.453465736,82,90,88,0,88,80,82,170,0.161984775,0.123934394,0.516208166,0.333309744,0.124,0.088,0.406,0.194326075,95,83,92,57,53,40,41,45,1
-0.001281003,-0.002940212,0.098686789,0.190276572,0.06869022,0.041922913,0.20128134,0.216771895,0.293095468,0.146824494,0.452145612,0.455505691,0.068678274,0.041819682,0.17542832,0.103850281,-0.198904532,-0.113175506,-0.335854388,0.01776769,1.788221565,0.662749079,-0.293310409,-0.527315181,0.358577773,0.260846634,-0.360711581,0.542399393,0.802118871,0.298780212,6.8874102,7.988309283,-0.002904532,-0.001175506,0.112145612,0.170741101,92,94,43,0,78,76,127,170,0.05182782,0.032310035,0.139320138,0.08627813,0.042,0.028,0.108,0.070446703,78,92,92,77,41,38,31,38,1
0.000436644,-0.004563742,-0.008513211,0.150937122,0.076349299,0.043106782,0.145332214,0.169731737,0.169095468,0.090824494,0.372145612,0.38003821,0.07634805,0.042864518,0.145082658,0.077632776,-0.146904532,-0.145175506,-0.347854388,0.017963087,-0.726458463,0.231570754,-0.401779237,-0.057199946,0.209281999,-0.389758911,0.23495817,0.611141853,0.990966624,0.315893092,3.590646922,4.897506637,-0.002904532,-0.001175506,-0.023854388,0.142008179,86,95,96,0,84,75,74,170,0.063239308,0.033846367,0.117819792,0.062233959,0.056,0.028,0.108,0.051299861,84,90,83,78,36,36,38,41,1
-0.000833944,0.003553905,-0.032724976,0.144839963,0.05961274,0.037366916,0.150527704,0.166158222,0.169095468,0.106824494,0.316145612,0.351953966,0.059606906,0.037197529,0.146927416,0.081424442,-0.146904532,-0.097175506,-0.343854388,0.018717701,-0.189267625,-0.160652248,-0.554237937,-0.227308097,-0.025085563,-0.168238991,-0.209233724,0.761935819,0.604125382,0.237368694,3.851960241,4.693454317,-0.002904532,0.006824494,-0.007854388,0.128402826,90,78,90,0,80,92,80,170,0.047745329,0.030089689,0.120508512,0.065615143,0.042,0.024,0.098,0.051473279,80,91,91,71,46,38,30,43,1
-0.000928062,0.002895082,-0.049689682,0.204022366,0.055000873,0.046433254,0.217895392,0.229476677,0.153095468,0.134824494,0.336145612,0.518644405,0.054993043,0.046342913,0.212154042,0.105044844,-0.146904532,-0.129175506,-0.515854388,0.019415653,-0.087160263,-0.061331081,-1.060702659,0.236921272,-0.087304623,-0.260468243,-0.254741982,0.794333656,0.514266327,0.366528008,8.071328349,8.952122683,0.005095468,0.006824494,-0.029854388,0.184920984,84,81,90,0,86,89,80,170,0.043553218,0.037243737,0.18498436,0.08254227,0.036,0.032,0.188,0.068240785,86,89,87,70,33,29,32,36,1
-0.002551591,-0.001975506,-0.014042623,0.189888907,0.075705219,0.039341241,0.20335754,0.220529596,0.365095468,0.114824494,0.504145612,0.548197364,0.075662207,0.03929161,0.202872112,0.112140562,-0.230904532,-0.101175506,-0.475854388,0.013084525,3.175430596,0.209000118,-0.557416149,0.281019852,0.366992758,0.201861099,0.12450406,0.794172328,0.974317628,0.263114646,7.030229171,8.267661445,-0.002904532,-0.005175506,-0.027854388,0.17155515,86,106,96,0,84,64,74,170,0.056262976,0.030051765,0.167518339,0.08959581,0.044,0.022,0.156,0.078299372,84,83,80,73,46,41,35,45,1
0.001636644,-0.001975506,-0.017195564,0.214855604,0.076469355,0.040944916,0.228395028,0.244311967,0.169095468,0.082824494,0.436145612,0.543384639,0.076451838,0.040897231,0.227746792,0.116298781,-0.218904532,-0.085175506,-0.539854388,0.017997197,0.052997916,-0.636964814,-0.863533719,-0.479952421,-0.425230302,-0.076687158,-0.194378226,0.491793781,0.994085574,0.285002646,8.867929074,10.14701729,0.009095468,-0.001175506,0.006145612,0.189822055,77,92,84,0,93,78,86,170,0.060019654,0.03376,0.191506436,0.097560379,0.048,0.028,0.172,0.081404615,93,87,91,76,46,35,33,44,1
-0.00099865,-0.000493153,-0.002819094,0.173272738,0.069446892,0.041454312,0.170642813,0.188839351,0.189095468,0.078824494,0.312145612,0.358566905,0.069439711,0.041451378,0.170619525,0.075079015,-0.186904532,-0.085175506,-0.355854388,0.024344747,-0.383182355,-0.776569752,-1.104685129,-0.531901065,0.08582549,-0.184627292,-0.110720228,0.304618538,0.819888035,0.292138191,4.950224827,6.062251054,0.001095468,-0.001175506,-0.007854388,0.165857189,85,88,88,0,85,82,82,170,0.056635294,0.03454173,0.147565952,0.060936066,0.054,0.028,0.148,0.05421567,85,82,82,78,31,27,31,37,1
0.001683703,-0.00023433,0.011533848,0.148182078,0.067638794,0.03784945,0.150058644,0.168894002,0.169095468,0.090824494,0.564145612,0.576496099,0.067617835,0.037848725,0.149614728,0.081038606,-0.198904532,-0.117175506,-0.391854388,0.020141146,-0.074123486,-0.135408545,0.355634225,3.732149263,-0.112494871,2.67E-05,0.217215575,1.321110426,0.777751102,0.243538747,3.827991415,4.849281264,0.005095468,-0.001175506,0.008145612,0.136049132,84,93,82,0,86,77,88,170,0.053428374,0.030394464,0.118479723,0.062298615,0.044,0.028,0.094,0.051131897,86,77,83,73,32,34,30,45,1
0.001683703,0.00256567,0.024569142,0.160155281,0.040664416,0.028559501,0.177060388,0.183901117,0.173095468,0.102824494,0.336145612,0.372376624,0.040629544,0.028444023,0.175347479,0.090387537,-0.102904532,-0.057175506,-0.367854388,0.021666255,1.562959617,0.048359589,-0.613188394,-0.850024822,0.297970395,0.286835237,-0.521882593,0.455898611,0.281111102,0.138659665,5.329564769,5.749335536,0.005095468,0.000824494,0.058145612,0.140057578,83,85,61,0,87,85,109,170,0.030833218,0.023035294,0.142565536,0.076221898,0.024,0.018,0.118,0.064725015,87,85,99,72,35,32,32,34,1
0.001895468,-0.000116683,0.023533848,0.24046874,0.093351391,0.052925015,0.270375877,0.290892857,0.297095468,0.110824494,0.820145612,0.892794624,0.093332146,0.052924886,0.269349722,0.163687016,-0.342904532,-0.181175506,-0.671854388,0.030028135,1.527499729,1.086065712,0.407277201,1.828944196,-0.0581952,-0.718292327,0.194261965,1.398223953,1.481461976,0.476179726,12.42752951,14.38517122,0.005095468,0.006824494,0.036145612,0.20620138,82,84,77,0,88,86,93,170,0.068395294,0.039822837,0.208875848,0.123448022,0.056,0.032,0.164,0.083128246,88,86,89,65,35,39,35,41,1
-0.001822179,-0.005975506,-0.027219094,0.204891358,0.079740067,0.043734583,0.227776681,0.245261918,0.217095468,0.090824494,0.612145612,0.616040628,0.079719244,0.04332444,0.226144506,0.134807047,-0.294904532,-0.129175506,-0.527854388,0.020596958,0.944979175,-0.234432821,0.035070575,0.009441343,-0.14662998,-0.211190943,0.17284784,0.863290965,1.080941304,0.325161335,8.819976827,10.22607947,-0.002904532,-0.005175506,-0.015854388,0.169202278,88,100,97,0,82,70,73,170,0.061732318,0.035087059,0.174596817,0.11015627,0.048,0.032,0.152,0.08370159,82,88,87,72,38,39,36,44,1
-0.000245709,-0.000540212,0.005416201,0.137277288,0.075363608,0.034491005,0.130568543,0.154652666,0.189095468,0.090824494,0.316145612,0.320219771,0.075363207,0.034486774,0.130456158,0.071220737,-0.238904532,-0.085175506,-0.283854388,0.029325352,-0.048230397,-0.291768815,-0.445714905,-0.475114023,0.114422415,0.174404063,0.170913657,0.65201973,0.965544475,0.202236999,2.898184542,4.065966016,0.005095468,-0.001175506,0.008145612,0.129393039,84,102,80,0,86,68,90,170,0.060321661,0.027350588,0.104519862,0.058317818,0.052,0.02,0.096,0.053392118,86,68,88,78,34,35,34,43,1
0.001448409,-0.000751977,-0.003619094,0.105355292,0.066345241,0.034502313,0.088358934,0.115755786,0.205095468,0.070824494,0.200145612,0.269384704,0.066329428,0.034494118,0.088284786,0.047954816,-0.122904532,-0.109175506,-0.207854388,0.016426435,0.137901821,-0.272562688,-0.567041977,-0.046591034,0.436351029,-0.011850414,-0.052972228,0.551629387,0.748287465,0.202369636,1.327241221,2.277898321,0.005095468,-0.001175506,0.000145612,0.099201341,83,94,85,0,87,76,85,170,0.05300346,0.02780955,0.072329412,0.03894916,0.044,0.02,0.06,0.033248502,87,76,85,76,41,43,41,47,3
-0.002151591,-0.000469624,0.069910318,0.199945996,0.084613537,0.038414518,0.210069142,0.229704528,0.505095468,0.154824494,0.564145612,0.568705122,0.084586177,0.038411648,0.198094906,0.113074174,-0.230904532,-0.113175506,-0.363854388,0.029325352,6.842500312,0.992397111,-0.453679113,0.870667486,1.266650203,0.188702345,0.04945854,1.035832012,1.217106612,0.250864787,7.501937529,8.969908928,-0.002904532,-0.001175506,0.090145612,0.175249275,90,95,65,0,80,75,105,170,0.061220761,0.030106574,0.162863668,0.08850136,0.048,0.026,0.138,0.067541426,80,75,91,72,38,37,37,40,1
0.001166056,-0.000963742,-0.071077917,0.483802125,0.234623582,0.133344452,0.598588838,0.656610665,0.805095468,0.442824494,1.532145612,3.880005846,0.234620685,0.133340969,0.594353873,0.443929126,-1.398904532,-0.549175506,-3.591854388,0.055190486,8.963185228,2.78849553,7.349950122,19.73380865,-1.472462304,-0.822890164,-1.155756465,3.414924493,9.3581983,3.022726272,60.91246146,73.29338603,0.013095468,0.010824494,-0.077854388,0.355355046,78,79,95,0,92,91,75,170,0.149100069,0.096996817,0.405962076,0.296107566,0.096,0.072,0.29,0.18710103,92,91,84,60,44,40,39,41,1
0.000554291,0.002306847,0.004051495,0.099781174,0.058141533,0.037422477,0.089204754,0.112864378,0.141095468,0.114824494,0.200145612,0.306500079,0.058138891,0.037351309,0.089112701,0.052745475,-0.122904532,-0.077175506,-0.299854388,0.012074798,-0.379242882,-0.398593454,0.317801835,1.761413682,0.083709517,0.194090507,-0.241800819,1.133652738,0.574674442,0.238075109,1.352772978,2.165522529,-0.002904532,-0.001175506,-0.001854388,0.092435217,86,95,85,0,84,75,85,170,0.046558339,0.030103806,0.070445952,0.039623519,0.044,0.028,0.054,0.030996201,84,75,84,73,44,36,36,49,3
0.000907232,2.45E-05,-0.002842623,0.113574999,0.063774875,0.038931259,0.101212405,0.125804724,0.137095468,0.094824494,0.248145612,0.305031689,0.063768422,0.038931252,0.101172479,0.054106821,-0.142904532,-0.101175506,-0.299854388,0.019680264,-0.642409022,-0.408017393,-0.117123765,0.57884796,-0.122116371,-0.170153694,-0.023573829,0.830562124,0.691429898,0.257659302,1.741471662,2.690560863,0.007095468,-0.001175506,-0.007854388,0.102950464,81,87,91,0,89,83,79,170,0.052385329,0.031863529,0.081412595,0.043441484,0.046,0.028,0.068,0.037898019,89,83,79,77,32,35,40,48,1
-0.004528062,0.001624494,0.006522083,0.139383719,0.084066552,0.037670696,0.125281032,0.155504352,0.265095468,0.106824494,0.484145612,0.493042114,0.083944516,0.037635653,0.125111148,0.068947679,-0.174904532,-0.101175506,-0.247854388,0.010697713,-0.435139247,-0.141508343,0.244512219,2.93520121,0.205524475,0.146003723,0.412832482,1.045473216,1.201421474,0.241243827,2.668207292,4.110872593,-0.004904532,-0.001175506,-0.007854388,0.126087414,89,94,89,0,81,76,81,170,0.070423529,0.029778824,0.100604567,0.054259911,0.066,0.024,0.084,0.042822845,85,76,76,75,34,41,33,41,1
0.002107232,0.001012729,0.035110318,0.145476239,0.053464713,0.041023403,0.160700354,0.174258426,0.201095468,0.074824494,0.520145612,0.522195923,0.053423171,0.041010901,0.15681795,0.09593051,-0.182904532,-0.141175506,-0.295854388,0.016173701,1.106481826,-0.185073982,0.195354113,2.003523513,-0.095471978,-0.534746283,0.619977009,1.373036117,0.485940849,0.286096332,4.390182644,5.162219825,0.009095468,0.010824494,0.020145612,0.128740639,78,80,79,0,92,90,91,170,0.041210796,0.034247751,0.123208858,0.072169909,0.032,0.028,0.1,0.061982935,92,90,78,67,40,42,37,44,1
-0.006081003,-0.004846095,0.024592671,0.191853661,0.078864108,0.048019968,0.20000397,0.220288567,0.297095468,0.138824494,0.392145612,0.507182437,0.078629313,0.047774812,0.198486242,0.108255371,-0.334904532,-0.141175506,-0.491854388,0.012074798,4.319485888,0.289894832,-0.466948287,-0.170627341,-0.868383709,-0.246016681,-0.427060791,0.613995744,1.057323067,0.39200594,6.800269934,8.249598942,0.005095468,-0.001175506,0.036145612,0.176839344,84,96,67,0,86,74,103,170,0.054853979,0.037596125,0.162433772,0.088411534,0.04,0.032,0.144,0.071354555,94,86,92,73,39,36,36,40,1
-0.00059865,0.002142141,0.002663259,0.159290244,0.08024393,0.043943074,0.159755406,0.184097452,0.197095468,0.126824494,0.520145612,0.528507226,0.080241697,0.04389083,0.159733205,0.092295666,-0.258904532,-0.141175506,-0.335854388,0.01465447,0.037024604,0.470593625,0.374580182,1.972187882,-0.049306335,0.054609169,0.626776121,1.314977524,1.094645019,0.328268937,4.338704249,5.761618205,-0.002904532,-0.001175506,-0.021854388,0.138811487,89,89,92,0,81,81,78,170,0.0637791,0.03472083,0.126519308,0.069130414,0.048,0.028,0.102,0.047794916,81,81,77,67,37,40,36,44,1
0.001024879,-0.002328447,-0.000395564,0.137297252,0.081181921,0.034931168,0.123992998,0.152266064,0.201095468,0.110824494,0.368145612,0.396125025,0.081175451,0.034853477,0.123992367,0.065836303,-0.198904532,-0.089175506,-0.303854388,0.015226081,-0.37248044,0.162145696,-0.373552032,1.144241691,-0.023659662,0.119753138,0.151328328,0.907902741,1.120385717,0.207431707,2.613624812,3.941442236,0.005095468,-0.001175506,0.006145612,0.12551421,84,98,84,0,86,72,86,170,0.065671419,0.027748374,0.102194602,0.052241608,0.056,0.022,0.082,0.04005329,86,89,86,73,33,37,33,51,1
0.001189585,9.64E-07,-0.125524976,0.2786988,0.094517445,0.049740308,0.311852509,0.329635607,0.285095468,0.146824494,0.504145612,0.69800505,0.094509959,0.049740308,0.285474111,0.176030146,-0.470904532,-0.149175506,-0.683854388,0.012487501,3.51416714,0.727379739,-0.862833678,-0.730575831,-1.035414792,-0.348878538,-0.102593278,0.584847104,1.518703063,0.420596706,16.53283788,18.47213765,0.009095468,-0.001175506,-0.095854388,0.243151146,77,91,112,0,93,79,58,170,0.070814671,0.037965398,0.236361246,0.14841991,0.058,0.028,0.206,0.125180282,93,79,95,73,39,37,34,39,1
0.006413115,0.001153905,-0.030042623,0.27106082,0.091246293,0.057960225,0.292217134,0.31157042,0.261095468,0.166824494,0.808145612,0.809436736,0.091020646,0.057948738,0.290668701,0.153629942,-0.218904532,-0.133175506,-0.707854388,0.052155721,0.472746396,0.028157289,-0.305340572,1.041650145,0.10456527,0.253536876,-0.128411507,1.18808677,1.415400614,0.571095908,14.51644504,16.50294156,0.005095468,-0.001175506,-0.033854388,0.230761848,83,89,89,0,87,81,81,170,0.068799446,0.046580208,0.240117647,0.119194836,0.052,0.044,0.214,0.084088751,82,81,85,67,53,36,43,47,1
0.002530762,-0.00063433,0.020945612,0.166189939,0.062368289,0.032979371,0.178318574,0.191767975,0.137095468,0.090824494,0.356145612,0.512015296,0.062316922,0.03297327,0.177084147,0.095686261,-0.130904532,-0.089175506,-0.503854388,0.02071684,-0.481873742,-0.211970775,0.091594928,1.024719018,-0.368679515,0.157854892,-0.67372854,1.028803736,0.661266597,0.184898615,5.405577375,6.251742587,0.009095468,-0.001175506,0.052145612,0.147272932,74,95,64,0,96,75,106,170,0.050002491,0.026487197,0.140564706,0.075281811,0.036,0.02,0.112,0.062552452,96,75,100,73,43,43,35,45,1
-0.000433944,0.000424494,0.063086789,0.178204551,0.064366705,0.034576721,0.224229291,0.23583341,0.265095468,0.210824494,0.740145612,0.785456224,0.064365242,0.034574115,0.215171633,0.154468557,-0.150904532,-0.085175506,-0.271854388,0.012266228,1.183362946,8.752045365,0.907711071,2.668163159,0.567141633,1.722906054,1.148504848,1.831884375,0.704322365,0.203243433,8.547391709,9.454957507,-0.002904532,-0.001175506,0.016145612,0.122693068,89,95,77,0,81,75,93,170,0.049551557,0.024470588,0.159893426,0.111383331,0.04,0.016,0.098,0.046851196,81,75,67,47,35,45,36,43,1
-0.00219865,-0.00263433,0.106663259,0.221307635,0.086511512,0.06036214,0.254045261,0.275076034,0.281095468,0.262824494,1.188145612,1.188239674,0.086483568,0.060304629,0.23056874,0.163369995,-0.294904532,-0.273175506,-0.379854388,0.024246154,0.745992901,3.898429945,3.31968265,9.877567384,0.141560714,-0.216162191,1.084292969,2.633834621,1.272321085,0.61940996,10.9716291,12.86336015,-0.002904532,-0.001175506,0.114145612,0.177351786,89,88,55,0,81,82,115,170,0.066621453,0.044146159,0.169264498,0.108335793,0.052,0.036,0.134,0.065514558,81,99,86,61,49,37,42,44,1
0.001754291,-0.003881389,-0.017783799,0.120157197,0.058341056,0.037434521,0.121017936,0.139464558,0.153095468,0.078824494,0.344145612,0.353781243,0.058314674,0.037232757,0.119704124,0.070799795,-0.130904532,-0.113175506,-0.335854388,0.021001616,-0.247415056,-0.329670991,0.322499701,0.540026773,0.249193542,-0.137479529,0.365338554,0.986427859,0.578625393,0.238228374,2.489707952,3.306561719,-0.002904532,-0.001175506,-0.015854388,0.099319962,90,93,104,0,80,77,66,170,0.047191696,0.030204844,0.091552111,0.057700907,0.042,0.028,0.07,0.042836713,80,87,86,65,41,44,43,44,1
0.003848409,-0.002022565,-0.014207329,0.106769028,0.069257464,0.036462185,0.100150387,0.127106991,0.209095468,0.102824494,0.196145612,0.442519136,0.069150459,0.036406045,0.09913754,0.068967833,-0.154904532,-0.085175506,-0.391854388,0.004967336,0.448836333,-0.225890428,1.922847927,4.327828313,0.413129605,0.232721025,-0.859134435,1.728613193,0.815421366,0.226013454,1.705117016,2.746551837,0.005095468,-0.001175506,-0.007854388,0.092265073,84,98,94,0,86,72,76,170,0.053073495,0.029000969,0.072597924,0.050396264,0.044,0.024,0.054,0.03627954,86,91,93,68,47,41,37,44,1
0.000107232,-0.006587271,-0.019219094,0.238378217,0.101102509,0.058686698,0.258230596,0.283458791,0.425095468,0.138824494,0.580145612,0.87214612,0.101102452,0.058315833,0.257514402,0.153377678,-0.374904532,-0.205175506,-0.855854388,0.042439263,2.449616244,1.108309221,0.342282717,1.585844752,0.094960108,-0.282999634,-0.340579233,1.328690878,1.737691931,0.58550184,11.33611689,13.65931066,-0.002904532,-0.005175506,0.000145612,0.185709498,87,100,85,0,83,70,85,170,0.0722591,0.043061592,0.206542284,0.119991831,0.052,0.032,0.164,0.078907212,83,88,88,66,37,38,33,39,1
-5.75E-05,-6.96E-05,-0.00336027,0.033211515,0.020198804,0.016976267,0.02504467,0.036378851,0.045095468,0.042824494,0.048145612,0.077235575,0.020198722,0.016976124,0.024818221,0.014846417,-0.054904532,-0.045175506,-0.071854388,0.008138826,-0.116176531,-0.33250203,-0.339239134,-0.227539655,-0.03392164,0.046151009,-0.157482581,0.534007025,0.069358585,0.048992918,0.106630035,0.224981538,0.005095468,-0.001175506,-0.007854388,0.031258756,80,97,92,0,90,73,78,170,0.016514879,0.013685536,0.020487751,0.012184937,0.012,0.012,0.018,0.010922893,90,73,78,76,32,31,25,43,3
0.000483703,0.001059788,-0.001948505,0.027572966,0.014358468,0.016594387,0.020296034,0.029890939,0.037095468,0.038824494,0.036145612,0.056287691,0.014350318,0.016560511,0.020202285,0.011541223,-0.026904532,-0.037175506,-0.043854388,0.004967336,-0.809816551,-0.873611697,-0.89067562,-0.398926352,0.117013882,0.066499327,-0.330842903,0.34099151,0.035048151,0.046813524,0.070027929,0.151889603,-0.002904532,-0.001175506,-0.003854388,0.026687278,89,90,87,0,81,80,83,170,0.012300623,0.014131488,0.017338962,0.009355367,0.012,0.012,0.02,0.008045381,81,80,83,82,28,32,27,43,3
-0.000433944,-0.001551977,-0.000489682,0.027932663,0.014344166,0.015888096,0.020949821,0.029951322,0.041095468,0.026824494,0.036145612,0.057652263,0.0143376,0.015812115,0.020944098,0.010809627,-0.038904532,-0.037175506,-0.043854388,0.006673208,-0.388294283,-0.933661669,-0.978023336,-0.357495729,0.094502654,-0.032357199,-0.477291326,0.343822804,0.034978365,0.042913373,0.074612152,0.152503891,-0.002904532,-0.001175506,0.008145612,0.027359026,91,99,77,0,79,71,93,170,0.012103806,0.013375225,0.018389204,0.008677391,0.012,0.012,0.012,0.006851133,79,98,93,80,38,32,24,46,3
